GeneID,CRISPRn Viability Z score (olap and talaz screen),CRISPRn Drug Effect Z score (olap screen),CRISPRn Olaparib sgRNA Drug Effect Zcount,CRISPRn Olaparib Gene Rank,CRISPRn Drug Effect Z score (talaz screen),CRISPRn Talazoparib sgRNA Drug Effect Zcount,CRISPRn Talazoparib Gene Rank,CRISPRi Viability Z score (olap screen),CRISPRi Drug Effect Z score (olap screen),CRISPRi Olaparib sgRNA Drug Effect Zcount,CRISPRi Olaparib Gene Rank,CRISPRi Viability Z score (talaz screen),CRISPRi Drug Effect Z score (talaz screen),CRISPRi Talazoparib sgRNA Drug Effect Zcount,CRISPRi Talazoparib Gene Rank
EFNA1,-0.006894461111565,1.28975911780161,0,15632.9010171176,1.03044389406267,0,13859.4655261269,-1.3003557532086,0.285625922362824,0,6545.7691037682,-0.822653345727366,-0.241631125535815,0,7127.66563528381
KCNAB3,1.29105179305151,0.0965569353612353,0,9126.79556945339,0.982487057755509,0,14667.2430746698,2.10888375074852,1.94530480874798,0,16345.880419113,1.4719886091462,-0.241515131360572,0,8781.12924806568
HIST1H2AD,-1.25916352790687,-2.04864362939136,0,940.270391506569,-2.93196583843561,2,783.715436258254,-0.0767358875053874,-0.649404849580408,0,4655.19593453284,-0.0501613542132611,-0.2414684309532,0,4255.24334306995
LRRC8D,2.3539621171293,0.281761030785466,1,10874.4701156621,-0.716606551901272,1,4337.25752396048,1.76700063376477,1.18568598822527,0,12903.0078033982,1.24225290031382,-0.241443849023652,2,6821.88622927402
IRX2,0.143283895412096,0.0525112894220753,0,8072.85819847673,-0.683105288450096,0,3185.85243375102,0.489714659198768,0.482204277394469,0,12711.0473600617,0.391348561419055,-0.241366773428277,0,3023.36183859839
ELAC2,-11.0857035391826,-2.07517663210418,1,2935.95216425452,0.0612550525149919,1,11348.0401771163,-10.0490211389862,0.54556505048709,0,11846.7571569304,-10.3202938543557,-0.240883152116502,0,8246.81538862072
C9orf3,-0.580148729279363,0.613803711411826,0,11543.1181558906,1.07447749335584,0,13818.2019295973,0.626952470502673,-0.612926381260733,0,2869.74104289402,1.15453405967458,-0.240703381593905,0,6301.21379135837
TTC32,-0.977354170993858,2.2868039694793,0,12498.8764658178,-0.649581764157882,0,4774.5632860215,1.13939854879999,-0.13954002643575,0,5982.80985738563,0.994329422149522,-0.240059749291332,0,8552.34763179686
MT4,-2.11167874844705,4.58882037593403,0,8984.24746337365,3.61328217937893,0,16817.9377046172,-0.460334228361669,1.14946284570272,0,14243.1077077822,-0.03713967616327,-0.24003373539951,1,3491.73158902784
MAP3K6,-0.00173728017387465,0.977903393015922,0,13691.2507104089,0.540344521534007,0,12054.3870841396,0.408304399051285,-0.877646631977049,0,4662.78747863628,1.29099574410068,-0.239791365332056,0,9119.29339371934
PDP1,1.51896189481559,0.439050309815215,0,10183.6357679951,0.353243139557423,0,7041.61458278544,-4.38692111477355,-0.799345045734364,0,4717.286921609,-3.50067509680663,-0.239790144457957,0,5703.14007501613
CYP26A1,-0.968058023211681,0.745683935683238,0,14292.7851534525,0.395119490196852,0,10606.7771743763,-0.645692838039238,-1.28200212755995,0,2833.49414690317,-0.559535744905115,-0.23960044747458,1,9122.22234075027
TM9SF4,0.839292716382277,-0.935555095439713,1,5420.33992571277,0.235329474624783,0,8812.42887692712,-4.35017580065198,1.45070970923811,0,15517.9944756846,-4.08393749950099,-0.239409284054933,0,7643.66169612903
ADAP1,0.241898647852281,-0.364656904639421,0,4450.0113907885,-1.12078007370135,0,1723.83528742207,-3.86896851098278,-0.575222039746536,0,8230.01450622865,-3.44976637024514,-0.239373406015591,0,5697.53601535951
ST3GAL2,1.59652428535095,-0.0652655369398478,0,7352.40377650109,-0.0431636266054884,0,7486.5450578595,0.552940385466525,0.441792989212692,0,8599.2010517933,0.45738704400223,-0.239297005822343,0,5114.60773208529
C6orf62,-2.42349721584128,-0.49689318381533,1,9247.03105341633,0.316272042935983,1,11756.7027387125,-4.39641864589612,0.584385170074493,0,5447.24974385874,-3.41825733199094,-0.239246011108025,0,6523.18365101821
TFAP2D,0.193747110436038,0.0797583073252567,0,7165.44079491007,0.998577445730423,0,13073.5710042891,0.0128089346928313,-0.31756600587623,0,6163.50049380537,0.506862352434353,-0.239087224665944,0,4988.46870807898
ARHGAP20,1.29756283257601,0.550236586489211,0,12490.4211873898,-0.249331180824547,0,5419.76440127078,0.777061484141534,1.21535739153638,0,8985.86123942195,1.56903346051117,-0.238394182991111,0,4601.59492368867
CRHR2,-0.520138718574913,-0.103008077829767,0,8149.60251547849,-1.53020258769238,1,4747.1331105156,-0.483934288399088,-0.332246389709917,0,8119.75162149652,-1.61367879833066,-0.238237112081041,0,8125.67083949354
PCDHB16,0.704939974740096,-0.417517375553992,0,4901.7965874583,0.866723496873119,0,11192.4897692596,0.0630527211799872,1.69428616053662,0,17220.0443172262,0.995996180435327,-0.238145161489952,0,10743.7575608112
ADO,0.995829761809822,0.0981012041113862,0,6038.76963053195,0.150309091853519,0,9164.92083191904,-2.93612709822068,-0.197767208286723,0,8799.84106534579,-2.23336680383402,-0.238089662158993,0,8290.91754276182
NXPH2,0.0396064213298663,0.0698423665145297,0,9827.84739218998,-0.645991291965335,0,4941.89645642928,1.45451407829888,-1.80810073444672,0,1292.79978405402,1.68207044408322,-0.237922065951522,0,8643.55979945499
C5orf64,1.45233413202998,-0.983979135892539,0,3333.93308666453,-0.00836738056753096,0,7928.93866300854,1.08122615701168,-1.90729776072253,1,1090.99633614697,1.22210938626392,-0.237810216583062,0,8213.22492981493
GSTCD,-0.428455047314423,0.196496013512751,0,12275.7757543076,2.54364451976308,0,14961.5679272911,1.06214044762956,-0.290858734869308,0,8264.26321774659,1.3057099066774,-0.23769366024316,0,8793.98838252961
EYA4,0.642183158701405,-1.67541515316801,2,4235.46065586674,3.95563665661891,0,16894.8043010716,1.04595223843438,0.120514798978312,0,11005.9967717807,1.40682715113229,-0.237597080871553,0,9626.04001813669
TNC,-0.00327393403389228,1.03202529995387,0,14276.5612314994,0.119994640192887,0,10494.9138496037,-1.93479695465874,1.0626688111741,0,14749.2863699937,-2.3624644298175,-0.237294712082292,0,9754.02870670397
ZNF77,1.36276209705459,0.537170472819458,0,9158.42661362263,-0.624443864951334,0,4447.20464862324,0.597739088315964,0.473175634375732,0,7021.02453989565,0.847048453510094,-0.23719052699786,0,5615.5742155441
CTDSP2,-0.58578031234675,0.525160122541178,0,10312.9732353948,-1.74085658412136,1,1661.69893078272,-0.0585499745080489,-1.14930272888561,0,2417.3760533929,0.533419942764609,-0.236939069129983,0,7719.11145108726
ADORA2A,0.37768268787165,-0.323598745077281,0,6055.83034444258,0.373623244941154,0,10723.5013063557,-1.58497367732833,0.136959746960663,0,10184.305890781,-2.01194612038148,-0.236764812120493,0,9182.82338224904
HIST3H2BB,-0.894313139247171,-3.03010238351067,1,1315.88855250573,-3.16947830629738,1,758.747706821784,-0.884062355241369,0.143798041467435,0,10054.8654048994,-0.47867075770456,-0.236669749621361,0,6019.283014171
ROCK1,0.573732319970465,-0.455621076263158,0,8602.66336856849,1.91607629594605,0,16783.3270938356,0.929121345940783,-2.95017896251397,1,268.437310458237,1.55023821607022,-0.236579153477308,0,6496.26995845604
ACY3,0.467454647440436,2.02010433387257,0,16567.8983192646,0.55186976296323,0,12435.9093983556,1.16802412153041,-0.702722715173786,1,4418.61649245807,0.444745467434485,-0.23648882832628,0,4860.17743801693
CCNG1,-2.15328154812702,1.02606311207213,0,13431.1668153417,1.43259277584906,0,14534.7758462245,0.838534526253066,0.303266757211554,0,10299.6185078298,0.707231157958458,-0.236439380308883,0,7226.41340910178
AK2,-1.60892149415193,-1.96907468236392,1,2248.1599098727,0.940849963398975,0,12836.4308956188,1.14962615387731,0.873363385426758,0,11345.7943537202,1.1264441521944,-0.236302008137985,0,2873.02243881659
PRKAR1B,0.114980692526573,1.80791122316893,0,13692.8574806399,1.07364287902728,0,11540.2937113555,-2.85141117085583,0.192263027647069,0,9895.07602686697,-3.39900953881329,-0.236083180352338,0,5460.9837412881
TMEM246,-0.478356182125946,0.787320742095365,0,11884.9144478389,-0.555854730473012,0,3513.91874922203,-2.54741363300651,0.858550449472493,0,15255.7856328622,-3.01439179116578,-0.235598694739496,0,7158.85676026547
THAP9,1.62640194066293,-1.86445631091626,1,1886.26455291562,1.66155213265654,0,14820.4854673455,-2.66339140697369,-0.329368937415317,1,7653.07929163457,-3.28559695134322,-0.235423781126206,1,9463.43505704572
GLRA4,-0.00897249449523236,1.3790359377589,0,12992.2731966809,0.959745757095074,0,8409.01146892757,-0.369964328885417,-0.353615159760111,0,6588.81520774082,0.132634813154001,-0.235309447677062,0,5130.66877684848
TRIM49,-1.68487227676894,-1.18012251326482,0,2688.45367104989,0.391080484084263,0,12122.9929942775,1.83817314296034,-0.636808963789597,0,5398.49009101823,1.28046643845846,-0.234897668655654,0,8723.28820470068
AASDH,-0.551596661596336,-1.70700853681966,0,2178.72333155532,-1.37410081281408,0,1560.66068661787,1.73532339775061,0.972541405572504,0,10785.9828319894,2.31281022776242,-0.234336052473056,1,8238.62673477017
LIF,-1.37802797171766,0.967740987985025,0,8062.45175558175,1.13433418330423,0,14166.7598922739,0.733741084200366,0.958755575320345,0,13746.2941234039,-0.246408190086471,-0.234189662564347,0,5580.47174298197
ZNF488,-0.075821758190636,1.36904355924926,0,15749.3413486322,1.08848115558579,0,13330.2778073244,-2.22095939656039,-0.633716344912185,0,4696.96118187418,-2.64940587959276,-0.234116861220415,0,8207.95253355357
MTMR12,-0.541395529563782,0.927439071678209,0,6798.319643392,-0.726388239975939,1,6870.28177949222,-1.2960222783135,1.31004325915183,0,15700.1900920254,-1.09616986640932,-0.234040856810314,1,8991.77710094708
FIG4,-1.14817653092459,-0.20922781963137,0,7272.61772805297,-0.710797614028132,1,7887.13889762758,-0.176087135318381,1.16230791061852,0,15775.2611272847,-1.13039507843243,-0.233512006227369,0,7061.09299785815
SELM,1.1042976145824,-0.29708373016814,0,7300.01601397625,1.12700677568121,0,12084.0302087978,-1.13143626137571,1.46909093862134,0,17110.7755165074,-1.40530755767813,-0.233387350612345,1,8942.25125420996
RYR2,1.59445799521231,0.54979669975947,0,7061.34732170237,-0.829138662420295,0,3636.27185661347,-3.4320320220674,-0.390000950589473,1,11127.9046198456,-4.04396199868888,-0.233372212322392,0,8946.40952283556
DDX60L,-0.225056383574918,-3.39792051169747,1,1489.91395986812,-3.41193922007428,1,1036.33070375662,-1.97779117057126,1.19635405449175,1,11323.0676122169,-2.39457237961914,-0.233229035393605,1,3104.05432051575
XPO5,-5.83103168701477,-1.21294560834931,2,4393.61487863795,-1.12683722420355,0,2206.66036265159,-3.49008728447656,0.0994377410912229,0,11544.1012421596,-4.53765648914717,-0.233177659826334,3,7810.50483859599
ANKRD30B,1.84500193188759,-2.10633581997541,1,991.462545971709,-0.141501572119226,0,3098.73752234508,0.451914553486901,-0.323136731351922,0,6400.27920546247,0.0283794875186764,-0.23314538140999,1,6650.37060734408
VSTM2B,0.976161647208484,-0.755052558440647,0,4161.56343170382,0.39033118652843,0,8113.0958090274,0.478342931869298,0.954767342466908,0,10767.04513015,0.251396001256101,-0.233053896096764,0,8989.1588322526
GPR119,-0.742855409226071,2.12126508720009,0,13628.1610679076,3.12695594457796,0,14675.0516621433,1.0934206755136,-0.179834683266828,0,7205.87803451034,0.863207784718373,-0.232766525695427,0,6840.83652334698
MPC2,1.20326990264876,-0.370264913656885,1,4225.19653925071,1.38080486763825,0,12900.4452920623,1.41445480351155,0.601971237011335,0,12667.8987504132,1.77506127988413,-0.232644692403652,0,6919.07271658353
CTNNA2,-0.332635784875996,0.963629516383098,0,14584.447429116,2.18730497105898,0,16940.8661431229,-0.836033448115219,1.45355607083955,0,17011.280852366,-0.522460189085853,-0.232413871216842,0,7926.97230978084
MCOLN3,1.63951448554482,3.69443996345162,0,16847.7761528424,2.04934147659418,0,13496.0180320116,-0.497410541532805,-0.411274844434946,0,8300.07508965791,-0.924423597643165,-0.231970017240913,0,6506.54775813108
TLE3,1.03313098740413,-0.434443094461707,0,3264.76862748063,-0.645576770867325,0,3935.55681729287,0.293521672827752,-0.762482298775271,1,3347.9381120183,0.0756085567286834,-0.231770618272618,0,6760.32161031317
GYG1,1.84038778877113,-1.55622093067501,1,1146.41137855365,0.196398413133983,0,8497.75616446574,-2.2760214588643,-0.584673474488773,0,7206.13166465752,-2.62668211367098,-0.231765042569522,0,6906.43048159669
ANGEL2,-0.53276587171613,-1.35296270805972,1,3848.15664923895,-0.333519500273648,0,6146.00944404206,-0.209976117002418,-1.84520385089443,1,5495.36349677682,-1.29895831730487,-0.231605824975474,1,11399.388105215
FAM131C,-0.119819081274336,0.127086476060694,0,5220.9439759115,0.177793640799269,0,9774.19568634455,-3.1319251010061,0.0118390532976362,0,11980.1156294401,-2.5799060981109,-0.231576787303318,0,9856.81514645786
TGM5,0.0681410097796682,0.975155760351575,0,10658.6285266652,0.20836769178524,0,9048.928799843,-2.53146670478284,0.990679337167824,1,12195.5057071027,-2.36295412114676,-0.231464889397574,1,5131.90887661299
GIF,0.218356364301502,1.14785907926236,0,14990.4682606274,1.13693049559943,0,14602.2841821169,0.739690443387727,-1.10198906622785,1,4300.15888704406,1.42337057828266,-0.231350603988596,1,4107.16546678468
C4orf47,0.100147137410478,-0.0970624420827632,0,4171.99419641379,0.276859489297561,1,9730.10418283433,0.283634079754505,0.211952430768359,0,11412.2056755217,-0.00775885567549846,-0.231055185516431,0,7549.24595647591
HPRT1,-0.838906804476171,-0.330707358460918,0,5527.06452769871,0.968725111527668,0,2059.34783138339,0.283005116678503,0.854589177261602,0,13213.8162517708,0.102154777691443,-0.230490157154761,0,4294.77585375147
ASTN2,1.29742298438005,0.45569237994891,0,7408.16094475192,0.906476011262625,0,8428.21923929773,3.27390019406055,0.114562274950638,0,9357.3258394638,2.66273897441338,-0.23038381503977,0,8159.41439863524
RGPD2,-2.29338880806697,1.04934223256106,0,15645.0572218868,0.345298423100732,0,11909.0653901622,0.985123742280803,-0.0682046089238071,0,7152.39109749608,0.962407991407227,-0.229942683297438,0,6498.32606968724
CTNNBIP1,-0.731215637750134,0.514198437430443,0,11737.5470437131,-1.25190949828106,0,2874.62002630482,-0.35096961148154,0.564346490165229,0,11800.684473558,0.190948779512074,-0.229461162293771,0,5999.63626832069
BAP1,-5.45599279069831,0.206290794053735,0,11738.2429045845,-0.163109100070009,0,8993.0966750115,-4.89462690629694,0.27504292647872,1,13428.1450671195,-5.01990989735446,-0.229173241589122,0,3226.38488269249
KLF14,2.10499159119349,0.250284936877193,0,10652.7930775382,-0.542747511533718,0,2313.53205825527,0.691518432104155,0.429126229322799,0,13389.9037119196,0.457214144532617,-0.229061354241512,0,7935.8904991747
GIGYF1,-0.540510509219717,0.479983792196686,0,12413.7763113514,1.688364409927,0,16814.6612887351,-2.21830707701498,-1.09861299564401,0,4078.5771791296,-1.57996440774016,-0.228867775964384,0,5770.65027344264
TPRA1,-0.609599700420078,1.02829742122905,1,10517.0565520026,0.994185496555683,0,13612.6573459472,0.948264126217828,0.55633846750039,0,10295.3702112026,0.470209957850098,-0.228738154059055,0,4326.24544802284
DCLRE1A,-0.731341667408737,-0.00205177879857837,0,4940.87104095601,1.56290399403033,0,16001.8528955976,0.648043216789433,-0.89489836951689,1,5056.63000243168,0.581859017816898,-0.228571668189014,0,9059.30503089891
