GeneID,CRISPRn Viability Z-score,CRISPRn Olaparib Effect Z-score,CRISPRn Olaparib sgRNA Z-count
HUS1,-3.18192268340299,-2.79388807171157,1
HUS1B,0.718311004779705,-0.139739799867567,0
HUWE1,-2.56142146204114,-2.17604275293688,3
HVCN1,-0.0213753731757034,1.12829560751902,0
HYAL1,0.206004681421193,1.02929079691031,0
HYAL2,0.429489137888925,-0.269714527370542,0
HYAL3,0.041497584550133,-0.565411159207519,0
HYAL4,0.879070908943943,1.9412155768286,0
HYDIN,-2.16342046644265,2.12169754867342,0
HYI,0.465995728507823,0.734126025102829,0
HYKK,-0.801449069687047,1.11721982591872,0
HYLS1,-0.0582077774200159,-1.89550980919868,1
HYOU1,-11.5935875356416,-3.64183260549813,2
HYPK,-8.45635459811953,0.699593563786099,0
IAH1,-0.230755969603542,1.53249841761325,0
IAPP,0.251570230871467,-1.48415306412874,1
IARS,-18.3843174238524,-0.701374785627201,0
IARS2,-9.86029926712245,-1.17321041256176,1
IBA57,-4.74188007953537,0.34515156027462,0
IBSP,0.213712885715809,2.4385318682176,0
IBTK,1.25912293000425,0.41214741502798,0
ICA1,-0.651479862567186,-2.44871815543654,1
ICA1L,0.315572567046015,-1.29158030860333,1
ICAM1,1.62222540931094,0.148576605114651,0
ICAM2,-0.264102752305686,1.56361044507789,0
ICAM3,0.053043145638284,0.238137447023011,1
ICAM4,1.11708710979633,0.676190696140975,0
ICAM5,1.37935937618414,-0.473273837898884,0
ICK,0.732001873725497,0.999272698004853,0
ICMT,-6.33711056088843,0.83371016795489,0
ICOS,2.93784883905795,-0.239233641108056,0
ICOSLG,0.163734213676219,-1.47311645669834,1
ID1,0.178844895781726,-0.678819336421725,0
ID2,-0.094465125232632,-1.357145396036,0
ID3,-3.27130546270713,1.65726909276342,0
ID4,0.492030962075697,-0.021799900242991,0
IDE,-4.35488490140889,-2.39536521841893,3
IDH1,1.01873801938448,-0.309124414181165,0
IDH2,0.327667261106526,-0.447574469516809,0
IDH3A,-4.21954843317439,1.22080838241204,0
IDH3B,0.646899656862939,-0.197044584642097,0
IDH3G,-0.525866372164377,0.0468072321015471,0
IDI1,-9.09125074490572,-1.49774168019153,1
IDI2,1.48837886706196,-0.773768104286931,0
IDNK,-1.40878927855026,0.665294216458702,0
IDO1,0.0826445173843808,0.846628615533915,1
IDS,-1.54066222650463,0.681771867506994,0
IDUA,0.838532077103284,-0.607370601854401,0
IER2,-1.18606378707598,-0.458783329450958,0
IER3,-0.690475389732887,0.883089139682166,0
IER3IP1,-1.54972489848934,1.32161081522409,0
IER5,1.1979103872821,1.06498645999602,0
IER5L,1.09188100569986,0.196591398807108,0
IFFO1,-0.305053517871256,0.0416830845034223,0
IFFO2,-0.367294488583744,0.418337366543798,0
IFI16,0.31528819284567,-0.314918722100582,1
IFI27,0.202384256449683,-0.440016898489379,0
IFI27L1,0.683761985299759,-0.855213694711367,0
IFI27L2,0.717379745744648,-0.426247834739385,0
IFI30,-1.03652099313466,0.490669323101187,1
IFI35,-1.19108154300128,1.39560159926526,0
IFI44,1.33260421207007,2.08590197249643,0
IFI44L,-0.137385521863787,0.722766804330509,0
IFI6,-1.21611326962644,-0.00212066342153867,0
IFIH1,0.430838830649541,-0.054561549141318,0
IFIT1,-0.939547194539456,-0.0672083742641306,1
IFIT1B,-0.273515270594838,0.808430116799185,0
IFIT2,-0.14207995632074,-0.826842766179539,0
IFIT3,0.645003732236232,-0.12098768689952,0
IFIT5,0.877927939502421,0.212744736158819,0
IFITM1,0.934673771108372,-0.608716500968805,0
IFITM10,0.759480733891018,-0.461409575469743,0
IFITM2,-2.43558896088005,0.0815243560467445,0
IFITM3,-5.02139079707351,-1.11876308002937,0
IFITM5,-0.668743881908371,-1.81504256357474,1
IFNA1,-0.495778630381508,0.481756018809955,0
IFNA10,-0.302802999705772,1.13888031042671,0
IFNA13,0.402994074438137,0.521930352776548,0
IFNA14,1.18560777113984,0.569888231774958,0
IFNA16,-0.0443089134536304,1.88249238152344,0
IFNA17,-0.0355113696460037,0.125853874897251,0
IFNA2,-0.750671851576674,2.33867387269646,0
IFNA21,-0.679787052235799,-0.236686704393114,0
IFNA4,-0.721114597374002,0.418998146963463,0
IFNA5,2.64850373311592,-3.05008550612559,1
IFNA6,0.634192093872861,0.455779980169237,0
IFNA7,0.137858518135827,0.0214981778810595,0
IFNA8,4.33698128595216,0.255881829957633,0
IFNAR1,2.10545301439378,-1.04694653582656,0
IFNAR2,0.018262749999735,-1.13675148761508,2
IFNB1,1.11572558896547,0.372580138476497,0
IFNE,0.733660823234559,-2.54713016002466,2
IFNG,-2.37186305823867,0.437724884632042,0
IFNGR1,-4.03916206224396,1.09492900917406,1
IFNGR2,-0.705083168410571,2.80793515624983,0
IFNK,1.49978918724667,-0.464881671752835,1
IFNL1,-1.56351348901869,1.77248875051491,0
IFNL2,-2.72728507299046,-0.629051265347479,0
IFNL3,-1.7993045195039299,-1.04569757281385,0
IFNLR1,1.71319537202473,-2.15824155062873,0
IFNW1,-1.15137236843702,0.793640516847562,0
IFRD1,-0.549920857781797,1.53793828912278,0
IFRD2,-1.9048748175238,0.582293738856315,0
IFT122,0.165152970024162,0.497128397326927,0
IFT140,0.106180051446957,1.1073144555099,0
IFT172,1.17379804336557,0.658832648706911,0
IFT20,1.82151691186477,-0.812954403925788,0
IFT27,-1.03170105232389,0.318905002153482,0
IFT43,0.29482942670272,0.99404250336009,0
IFT46,-0.0271805320962043,-0.187971279133059,0
IFT52,0.665146203373079,0.301313029771214,0
IFT57,3.26055540550546,0.0896778505580202,1
IFT74,-0.287766497956979,-1.2408261660186,1
IFT80,-2.28563393235868,-1.55697710413857,0
IFT81,1.05427662299223,0.967559951093523,0
IFT88,-0.356908049498641,0.145212137247249,1
IGBP1,-11.2611414202333,-6.84023454143767,3
IGDCC3,0.754196535930848,0.239283047716625,0
IGDCC4,0.381809259983567,-0.478687184794208,0
IGF1,2.44091322357269,-0.255765011788739,0
IGF1R,1.73943112832078,0.74903593338232,0
IGF2,-0.436297701060418,1.10910329555025,0
IGF2BP1,1.02115077217981,0.748546054288673,0
IGF2BP2,0.26631952934721,-0.570339765725636,0
IGF2BP3,-0.149808361662033,0.638086462827339,0
IGF2R,-0.700116668093539,0.167831477373833,0
IGFALS,-0.406015655296083,0.201627043700734,0
IGFBP1,-1.44507094511543,0.544022068002359,0
IGFBP2,0.454831304049271,0.852513471140626,0
IGFBP3,1.61725628261514,0.18171956274084,0
IGFBP4,1.66392275024391,-0.157540453469136,0
IGFBP5,1.62878983297165,0.343191156092201,0
IGFBP6,0.997786321027375,0.506163604679389,0
IGFBP7,0.449175659412898,1.22319533191934,0
IGFBPL1,0.175449219099443,0.736407049285153,0
IGFL1,-0.187234505826133,0.460709299813629,0
IGFL2,-0.892148427386702,0.398232776081538,0
IGFL3,-0.516562914302887,-0.868750106426345,0
IGFL4,-0.496023601527907,0.572881690649504,0
IGFLR1,0.0266810646101894,1.38688453632033,0
IGFN1,-0.259466320585329,0.672673505593856,0
IGHMBP2,0.0645093069756468,0.080938444160499,0
IGIP,-0.611221994415879,0.467295223023198,0
IGLL1,0.571918832333211,-0.164805356846666,0
IGLL5,0.177015012573726,0.321577097040771,0
IGLON5,-1.80926367369416,0.92093338402878,0
IGSF1,1.22960729925873,0.0349945296658793,0
IGSF10,1.48426114747119,-0.331214407526005,0
IGSF11,1.38722400900963,1.73081099253114,0
IGSF21,-1.39478654437378,1.66216321697179,0
IGSF22,0.153842935178092,0.46359808131516,0
IGSF23,-0.0576406606719348,0.988309311337732,0
IGSF3,0.284688481916942,0.218354267894561,0
IGSF5,0.387651590976464,0.86035597054534,0
IGSF6,-0.38177097417023,1.08114770655037,0
IGSF8,0.0105066289518319,-0.125345790535359,0
IGSF9,-0.473551568335584,-0.633238566565713,0
IGSF9B,1.67564075150668,0.604232828870408,0
IHH,1.76077496245895,-0.385371480995993,0
IK,-7.96775319454362,-0.467322529433387,0
IKBIP,1.19630687811963,-1.42164682548373,1
IKBKAP,-12.5304250485729,-0.250559052861897,0
IKBKB,0.0119947728731946,0.334276361566018,0
IKBKE,0.416405200562494,0.230751515674872,0
IKBKG,-1.99657421796721,0.0314161453819892,0
IKZF1,1.5353820572839,0.214564227801333,0
IKZF2,0.743346588554766,0.138162311333734,0
IKZF3,0.886690161235562,0.2201443278489,0
IKZF4,0.44093765712353,0.0169282814393515,0
IKZF5,-0.442904881405567,0.310889835977485,0
IL10,0.452098907072267,-0.103898523529874,0
IL10RA,-0.432977086989627,0.743017429428814,0
IL10RB,-3.03465443430335,1.20568700798719,0
IL11,0.52835782593594,-0.340227902306384,1
IL11RA,-0.698295227092132,0.238002461106408,0
IL12A,-0.606220321478849,2.40133090029252,0
IL12B,-0.102890092071189,1.70053872224481,0
IL12RB1,-0.296579434329193,0.573673100778744,0
IL12RB2,-0.140330661345729,0.0251684442220546,0
IL13,0.557919622788452,-0.479644985081575,0
IL13RA1,0.267336089880605,-0.412994479047067,0
IL13RA2,0.562927798224693,-0.290004973577772,0
IL15,-0.102554802928517,-0.690260836271049,1
IL15RA,-1.21254815928626,1.76802246750883,0
IL16,0.918171381867059,1.33726065158419,0
IL17A,0.604710176270512,-0.0142303296786161,0
IL17B,-0.280705331960131,-0.181462572721268,0
IL17C,-0.613982847605345,0.899010061849823,0
IL17D,0.508108499039704,-0.486371989519334,0
IL17F,-0.395879417369861,1.52235632509255,0
IL17RA,0.448363696339231,-0.0285395433063876,0
IL17RB,0.0834114914311151,1.47884810452061,0
IL17RC,0.294830121198511,0.750067577007153,0
IL17RD,-2.24952768493863,1.4014119170816,0
IL17RE,0.783052433584356,-0.267512870927178,0
IL17REL,-0.0306114680577603,-0.417456744177427,0
IL18,-1.64399485167643,1.86006649767234,1
IL18BP,-0.558593814311483,0.90440034372835,0
IL18R1,0.269093012542731,0.93365767214905,0
IL18RAP,1.26918003350832,-1.53864379013666,0
IL19,-4.35408340419667,1.06035802104367,0
IL1A,0.524254315762987,2.39494038251947,0
IL1B,0.0931893698518705,1.51485851301559,0
IL1F10,0.736542062838196,0.516821067186461,0
IL1R1,1.71624921867503,-1.17605888095104,0
IL1R2,-0.718802884598015,0.621986599983905,0
IL1RAP,-0.0872451845460455,0.720197724245431,0
IL1RAPL1,0.81783801236973,-0.0762276804710462,0
IL1RAPL2,0.441225757001447,0.351058549044955,0
IL1RL1,-2.6965918774806,2.2152206005073,0
IL1RL2,2.0107989872938,-0.21849561830283,0
IL1RN,-0.411715996490758,0.682245604551663,0
IL2,0.66000635037039,-1.5780866753008,1
IL20,-0.0260789411265466,1.72242481143331,0
IL20RA,0.278350946063059,-0.457732494186902,0
IL20RB,-0.0821092559467268,1.42264862980097,0
IL21,0.95600923613005,1.36158806671531,0
IL21R,1.41078914795137,-0.311051917036918,0
IL22,-0.232584644015427,1.77805587280064,0
IL22RA1,0.704741400031231,1.34657908377449,0
IL22RA2,0.980720755851555,-2.27555619864901,0
IL23A,-1.78513504666417,1.2467164324272,0
IL23R,-0.342097890204097,-1.31785066771333,0
IL24,0.866057745769478,-1.04571046273226,0
IL25,0.554405941887177,-1.20216993670219,1
IL26,0.354483233174243,0.942378980633713,0
IL27,-1.26786977627525,2.34379904563726,0
IL27RA,-0.674188923826971,1.07292406000938,0
IL2RA,0.450834567732356,-0.876587314914057,0
IL2RB,-0.0160503020973753,-0.269511827253181,0
IL2RG,-1.79928393332651,1.31787277117409,0
IL3,-2.61680462654235,-0.303530610523059,1
IL31,-0.208793630875249,0.0638338209416512,0
IL31RA,-1.14762038792971,1.53620536624462,0
IL32,0.441123151851937,0.38264956107364,0
IL33,1.20313098356063,-0.716573690623773,0
IL34,0.34127573295996,-0.261447175851337,0
IL36A,-0.848934148155579,-0.320146188946267,0
IL36B,-0.826186184163041,0.918036404861109,0
IL36G,-2.20961350829924,0.76931443980821,0
IL36RN,-0.147824140845146,1.07527227535409,0
IL37,-0.692922230684903,-0.984282319814105,0
IL3RA,0.632152326737426,0.325766771096939,0
IL4,0.202576775775842,-0.57139882832853,1
IL4I1,0.245728895040532,-1.45006349606546,1
IL4R,1.65966885256623,-0.303981303523154,0
IL5,0.955211169706712,-1.03762797215429,0
IL5RA,-1.1794455007942,0.146225766454759,0
IL6,0.608069367816945,-0.689474459340461,1
IL6R,-0.744318350030189,0.119441285118407,0
IL6ST,0.725420202148671,-0.950118250785445,0
IL7,-0.767671300099522,-0.359428747360569,1
IL7R,1.66729650124834,-0.231460633347899,0
IL9,1.22310222517675,0.0475922213822961,0
IL9R,-2.20479561289239,-3.32368673633664,1
ILDR1,-0.0791680821016577,1.29259077273928,0
ILDR2,-0.178308522198576,0.130089773819876,0
ILF2,-10.1843201150609,-1.93796314306631,2
ILF3,-11.9074625881909,-1.55297489006151,0
ILK,-4.91832047395403,-3.21955357704429,1
ILKAP,0.446909259133833,0.585117569405119,0
ILVBL,-0.0891677109320029,0.568439002939423,0
IMMP1L,0.339007790410707,-0.652616704199933,0
IMMP2L,-0.0390839521940427,0.0315353711641525,0
IMMT,-3.40300838127261,-2.70086834226631,1
IMP3,-12.775467884965,-3.14087593729628,1
IMP4,-8.09460741277344,-1.40263787706103,1
IMPA1,-1.34745110067802,0.475678317837051,0
IMPA2,-0.0156292798248244,1.31644529065716,0
IMPACT,2.10883658117317,-0.880153137719187,0
IMPAD1,-3.82674931006103,3.74817948597976,0
IMPDH1,-0.516222298151223,1.59855987189445,0
IMPDH2,-1.98911035237932,0.0658792238918521,0
IMPG1,1.03503790518301,-0.0370990857069988,0
IMPG2,1.82271946161903,0.351336191960666,0
INA,0.871944646680733,-0.0988139371621675,0
INCA1,0.864861797242585,-0.198543953760265,0
INCENP,-5.41633168960849,-0.143030878447438,0
INF2,0.426240437446201,0.525608410991707,0
ING1,0.320777261309942,0.899539193995279,0
ING2,1.48470799487872,-2.27125435728224,1
ING3,-1.86121495528396,-2.85983901644973,2
ING4,0.616512556724856,-0.371905118601075,0
ING5,-0.906195475443941,0.31811139213303,0
INHA,1.74350778603332,-0.259812636153676,0
INHBA,-0.0324510188790019,1.36427583155044,0
INHBB,0.0668777821086303,-0.869329170518952,0
INHBC,-0.716016209334826,-1.2169336765215,0
INHBE,-2.27289781099865,-0.359321265382594,1
INIP,-1.29688420860732,0.00083342173046675,1
INMT,0.406802944369257,0.535541328219879,0
INO80,-12.845156984619,1.02040382198582,0
INO80B,-5.98611211738541,0.256346891416602,0
INO80C,-4.19867252039475,1.43575107272735,1
INO80D,3.05937721360136,-0.555133097798838,0
INO80E,-1.24130292500025,-0.716276880150069,0
INPP1,2.07347324221647,-0.824157709582501,0
INPP4A,0.0605996468853421,-1.06526517396428,0
INPP4B,0.489203514370703,0.926997483371064,0
INPP5A,-0.939690038642051,-1.4707168189524,1
INPP5B,0.227269456983779,0.480645192164525,0
INPP5E,0.553180292945621,0.469236095462909,0
INPP5F,-1.62329180505605,2.03593675227624,0
INPP5J,-0.128304577183515,1.29792067839908,0
INPP5K,-3.46143397126173,2.51509654346783,0
INPPL1,1.0527538032253,-0.317529847275566,0
INS,-0.981363909988979,-2.19644710931149,1
INS-IGF2,1.44460294229313,-0.773374635498104,0
INSC,-0.513661719598001,0.207702934828138,0
INSIG1,1.57381817152226,-0.89322150476088,0
INSIG2,1.41911981469841,0.983070035990979,0
INSL3,0.812936648198073,0.203957687516998,0
INSL4,-0.417796188295751,-0.364324971110419,0
INSL5,1.91488098612181,-2.26048400623616,1
INSL6,-0.585840196721346,1.71972063692205,0
INSM1,0.426940316853779,-0.232121935198584,0
INSM2,-0.0291578868946864,-0.0904711124429608,0
INSR,-5.77312227178445,-1.63738421798584,1
INSRR,-0.0288518282457646,-0.103721105804979,0
INTS1,-6.69504356604548,-5.25959839485136,2
INTS10,-11.896089556199,-2.05914530632312,1
INTS12,-7.96974997182207,-3.24425188769726,2
INTS2,-10.6062183174041,-0.903861930509241,1
INTS3,-8.90211956498774,-3.38908839417223,2
INTS4,-8.84130991008328,-2.05837371453666,1
INTS5,-8.19611650215038,-3.79788396664867,3
INTS6,-15.9003628683274,-0.274019845214856,2
INTS7,-5.99695193867424,-1.51144704866361,0
INTS8,-7.9337213143684,-0.370110666280012,1
INTS9,-12.7446285324922,-1.86334635903763,2
INTU,1.31654877657094,-0.628275054391196,0
INVS,2.68698512353732,-1.34286283794022,0
IP6K1,1.05221878533812,0.0169567816232123,0
IP6K2,-0.207160606925925,-0.625711366481211,0
IP6K3,-0.530047602837706,0.968173471262128,0
IPCEF1,1.87161032357896,-0.819890291132676,0
IPMK,-1.98210212710938,-2.20696971044594,1
IPO11,-18.3250662558311,-1.61974832972152,0
IPO13,-10.3631477686326,-1.26578371545737,1
IPO4,-1.45759460336633,-0.0294271396261573,0
IPO5,0.942518110545886,-0.661400137326558,0
IPO7,-3.17764902714538,-1.80063246419173,1
IPO8,1.199829869427,1.14258228299866,0
IPO9,-3.30758234467679,0.510986282355427,0
IPP,-0.19308008057779,-1.07320552487563,0
IPPK,-0.163620036606355,-0.859126324517955,0
IQCA1,1.18807044613278,-0.0949149544475844,0
IQCB1,-0.950201088900762,0.718514941678171,0
IQCC,-0.214911621582649,0.200489862348519,0
IQCD,-0.468903061062057,0.749103341147195,0
IQCE,-1.12065960094124,1.46506728372415,0
IQCF1,-1.0520045838208,0.645319684611232,0
IQCF2,-0.515151169568406,0.227519007569794,0
IQCF3,-0.365112504591175,0.476380283101018,0
IQCF5,-0.309317399092122,0.106412560995878,0
IQCF6,-1.5137331102316,0.79103693723976,0
IQCG,2.31536784264515,-2.34682252459695,1
IQCH,2.15250794283132,-0.633158925296608,0
IQCJ,0.212948336156525,-0.434245412375123,1
IQCJ-SCHIP1,0.480161082778959,-0.226628698125339,0
IQCK,1.40710095733424,-0.788418525529264,0
IQGAP1,-0.0653594189820909,-1.61831323006429,1
IQGAP2,1.6190448649662,-0.0423030859119681,0
IQGAP3,-1.10092125395324,-1.13455756821867,0
IQSEC1,0.754576844673733,-0.0158251781725787,0
IQSEC2,0.105280520903764,0.175585910310401,0
IQSEC3,0.135842802728187,0.0197305535629103,0
IQUB,-1.75992647348029,1.36883193916135,0
IRAK1,3.22342083961671,0.290848485064527,0
IRAK1BP1,1.60031633824285,-0.189650939221827,0
IRAK2,1.38876892912104,0.571937174460627,0
IRAK3,0.391536167121984,0.397569230515551,0
IRAK4,1.22372195695794,0.608409323256601,0
IREB2,0.319638391715612,-0.192317498159175,0
IRF1,0.625951197191636,2.63246701820174,0
IRF2,1.62930846737804,0.0655927185904028,0
IRF2BP1,-0.0252518892837147,-0.662423828605761,0
IRF2BP2,2.52211965986707,-0.203906838952035,0
IRF2BPL,2.08858562958012,0.680154781993433,0
IRF3,-1.6965031608352,0.391437944685043,0
IRF4,0.854334427761281,-0.459928994275083,0
IRF5,1.16205011525715,0.83768211177087,0
IRF6,-1.60825171112148,0.479105082253588,0
IRF7,0.877155080633479,-0.329914758944782,0
IRF8,-0.812104987745524,-0.193481577455016,0
IRF9,-1.07845037392445,0.0816696238729839,0
IRGC,-0.281801022486346,1.15749579495565,0
IRGM,0.952658085717417,0.20462185659158,0
IRGQ,0.398878576306528,-0.683397412446135,0
IRS1,1.55064956783999,-0.162187314907961,0
IRS2,-9.45177894819718,-1.09845118417381,1
IRS4,0.271394090649025,0.711803250406347,0
IRX1,-0.268701643078933,1.09635894753489,0
IRX2,-0.603271190471785,0.92586793092723,0
IRX3,0.0945586502012577,-0.340267292700018,0
IRX4,0.327808862219352,-1.14863701057576,1
IRX5,0.405647515464879,0.187147305987617,0
IRX6,0.275317841667937,-1.2775731314794,1
ISCA1,-12.1540020273541,-3.84113972025285,1
ISCA2,-5.90608050464301,-4.35411924610683,3
ISCU,-8.72789471825426,-0.879797696733584,0
ISG15,0.327569224143973,-0.603049667063595,0
ISG20,0.75479117567171,-0.148161899427569,0
ISG20L2,-8.14483045512259,-2.85063083902512,2
ISL1,0.736501435847622,0.0656862078135659,0
ISL2,0.624351612323453,0.273788615916497,0
ISLR,0.474711287050942,0.702550452965914,0
ISLR2,-0.75681455081399,0.105353347519408,0
ISM1,1.96655140830325,-2.02315969471951,1
ISM2,0.792188911211263,0.478240469083367,0
ISOC1,1.51530564097147,-2.4276945522072,1
ISOC2,0.105702660555456,-0.951539842000289,0
IST1,-5.01464256708744,0.266202112268086,0
ISX,1.77014048164291,0.839484257841931,0
ISY1,-9.42352533537172,-3.4778925966745,2
ISY1-RAB43,-2.10056059829438,0.177583491791058,0
ISYNA1,-1.77145158766641,1.18006711932186,0
ITCH,0.289987632696764,1.10624653495797,0
ITFG1,-0.193485437499263,-3.17911122242879,2
ITFG2,-0.423408858785968,0.103471064081076,0
ITGA1,-0.439135250091521,-1.07556956368741,1
ITGA10,-1.03613817388523,1.41348446097374,0
ITGA11,-0.987078706132246,0.201045314170827,1
ITGA2,1.42168467444242,1.95457459651152,0
ITGA2B,-0.335917974482271,0.0835610554404311,0
ITGA3,-11.1466991124865,-1.70308437067915,1
ITGA4,-0.361680330603379,1.08126429695859,0
ITGA5,0.656782491428222,-0.839876574339802,0
ITGA6,0.493069514116955,0.527064513059261,0
ITGA7,1.04349759261128,-0.842424788294616,0
ITGA8,0.504154243611517,0.898021494935571,0
ITGA9,0.933264828378684,-0.337009450890467,1
ITGAD,0.193626745042035,0.577543904562836,0
ITGAE,0.854817693040829,0.815621484379259,0
ITGAL,0.305059889608826,-0.485056623087188,0
ITGAM,-2.63578910915093,2.7806540906217,0
ITGAV,2.06874100752947,0.0541019141020097,0
ITGAX,0.764432076168451,1.3824472764238,0
ITGB1,-14.047215717195,-2.14457150259812,2
ITGB1BP1,-0.499319572738028,0.595048523109567,0
ITGB1BP2,1.40125592727648,-0.0239819415913954,0
ITGB2,1.07174439397497,0.173642826577933,0
ITGB3,1.36531016002091,0.688239285639424,0
ITGB3BP,1.06282176626398,3.3310458984965,0
ITGB4,-0.91882123686899,-0.650578641531087,0
ITGB5,0.442468018867698,0.664508832835109,0
ITGB6,3.39297594165355,0.118157883899612,0
ITGB7,0.268411621220544,0.341772947662173,0
ITGB8,-1.86948884869085,3.44451986980138,0
ITGBL1,1.22281703637456,0.868039949925461,0
ITIH1,0.70374309165462,0.536689330584896,0
ITIH2,-4.25469830342401,1.17558904374186,0
ITIH3,-1.6676158742384,1.22991106567224,0
ITIH4,0.787168736279958,1.00364795913177,0
ITIH6,1.05616198804034,-1.09568365055154,0
ITK,-1.44114539748948,-0.180824947199369,1
ITLN1,-1.24781846533685,-0.0454523961608766,0
ITLN2,-0.0172755353287944,-0.352143475629983,1
ITM2A,1.24390732464975,0.125931518943094,0
ITM2B,-2.68145849498514,2.16711090148232,0
ITM2C,0.648842538544323,1.79897438760753,0
ITPA,-0.217217530279337,0.663493995535334,0
ITPK1,0.0191124510970158,0.429322842937953,0
ITPKA,-0.356620877358132,1.45929367441098,0
ITPKB,-0.404083512701252,0.436304232475647,0
ITPKC,0.579159462059173,0.0357496206284418,0
ITPR1,0.0548291998645305,-1.15408304962913,0
ITPR2,-0.102237064624319,0.813880337695884,0
ITPR3,0.793492454608526,-0.593718347880448,0
ITPRIP,0.406198271727378,0.492251655332529,0
ITPRIPL1,0.763684061724876,-1.34220052660336,1
ITPRIPL2,0.956820822713119,0.801335195712592,0
ITSN1,1.75531696525057,1.24098361806241,0
ITSN2,-0.221442419959033,-3.22329687182801,3
IVD,0.0803230341525645,0.479637679860166,0
IVL,0.168011193422249,0.103720380910993,0
IVNS1ABP,-1.21011520952196,1.54669176472877,1
IWS1,-0.443363808119476,1.41280533345514,0
IYD,0.147485174806327,-0.14894322038763,0
IZUMO1,-0.924207745276287,-1.23035813171863,0
IZUMO2,-0.783608659723918,-0.617351444492541,0
IZUMO3,1.94187676102171,0.421683147389037,0
IZUMO4,0.270817875952834,-1.77870837143676,0
JADE1,1.44608175396229,-0.930867350164109,0
JADE2,-0.133257626928751,-1.08652674725111,0
JADE3,1.1368946343148,-0.208285477876522,0
JAG1,3.57753948842555,-0.895980797054723,0
JAG2,2.73095999000358,0.704738633135061,0
JAGN1,-1.17778924766504,-1.62604758362009,1
JAK1,0.46687759114954,0.575661264181115,0
JAK2,1.49190590880909,-0.396165047496194,0
JAK3,-0.410387276008047,-0.201540885039075,0
JAKMIP1,1.17697231771945,-0.906486844792157,0
JAKMIP2,-0.166000080493218,0.36464345859337,0
JAKMIP3,1.97986696572169,-0.216634321529273,0
JAM2,2.40170901737111,0.986795883124237,0
JAM3,0.99171138133422,-0.43705896731115,0
JARID2,-0.58986627190309,0.634796255468948,0
JAZF1,0.758093839089248,0.602969682060345,0
JDP2,-1.1014777158272,0.227707421491699,0
JKAMP,-2.28996754140371,1.1340927364734,1
JMJD1C,1.57796373122169,0.00175558769791075,0
JMJD4,0.68847477276527,-0.399164404524468,0
JMJD6,-9.43266873098246,-1.13757034853836,1
JMJD7,0.37170621567048,-0.279674833980967,0
JMJD7-PLA2G4B,-0.660133230663943,-0.439308471717655,1
JMJD8,-0.627321385421507,0.00660948490988832,0
JMY,-2.72012301768256,3.22273075089597,0
JOSD1,-0.867973001180385,-1.4877703392848,0
JOSD2,0.662622947978317,-0.539323588891849,0
JPH1,-2.58311154113563,-0.116137680246025,0
JPH2,-1.59364471541945,-1.09480371504109,0
JPH3,1.28889742460467,0.353485317207215,0
JPH4,-0.891525139496943,0.0971939894636715,0
JRKL,1.59928903090988,0.171846079488034,0
JSRP1,0.502771340416909,0.398259539427848,0
JTB,1.43693652698733,0.52372220784659,0
JUN,-0.617168945671921,-1.49290767440137,0
JUNB,-2.02742900357414,-3.20117996174188,2
JUND,0.955069951106714,-0.371660952096375,0
JUP,-0.218084974545662,-0.577165810144711,0
KAAG1,0.222730785816962,1.34371009122823,0
KALRN,1.40130534872283,0.196444615258912,0
KANK1,2.21928843419942,0.900482029670297,0
KANK2,0.121755320223023,0.349116089453332,0
KANK3,1.18717140090064,0.04686978371951,0
KANK4,-0.0677491722068222,0.382243000546699,0
KANSL1,-6.64643708829649,-1.13020612530821,1
KANSL1L,1.58307083075728,-1.25351119631937,0
KANSL2,-8.68340950601658,-0.288011525514458,0
KANSL3,-10.3676069898634,-4.79878482958098,3
KARS,-12.3669671324936,-2.62732954241975,2
KAT2A,-0.597575708422699,0.839271685342865,0
KAT2B,0.177533572447034,1.25772758975979,0
KAT5,-3.69352515965737,-3.48745792990963,1
KAT6A,-3.2772777933205,-0.0705095159988326,0
KAT6B,-0.142430478658402,-0.245856592087634,1
KAT7,-2.58047300102534,1.98486987675785,0
KAT8,-17.8617673805203,-3.54730967901428,2
KATNA1,2.09610626597033,-1.63690248750082,0
KATNAL1,0.976346785057847,-0.262836072629516,0
KATNAL2,1.80508245941449,-0.19236274258346,0
KATNB1,-7.90454341649362,-1.56157139599503,0
KATNBL1,0.0852350079692102,-2.19894544337284,1
KAZALD1,0.344571017436578,-0.127998720996341,0
KAZN,0.65756942338951,0.638848364416349,0
KBTBD11,1.23648707641799,1.29566848176254,0
KBTBD12,-1.60461841354946,0.420184642908973,0
KBTBD13,1.9937750719482,-0.430109146519556,0
KBTBD2,-6.68094266649507,-4.11558659971006,2
KBTBD3,0.476649856889968,-0.386319305252668,0
KBTBD4,0.868113659016835,0.843504418377703,0
KBTBD6,1.89888361003682,1.36473296469649,0
KBTBD7,0.43321855204184,1.73914311008919,0
KBTBD8,-0.460106860076124,1.38827459447006,0
KCMF1,-4.67541084676678,-2.22317062618578,1
KCNA1,-0.0700478050857744,0.6723298917125,0
KCNA10,0.105303409932844,-0.103946140338667,0
KCNA2,-1.78572201941935,-1.12805880639927,0
KCNA3,0.965710529238572,-0.446190763424451,0
KCNA4,1.37039861609052,-0.616288731024061,0
KCNA5,1.71643406295807,-0.148891911416046,0
KCNA6,0.69929086191992,0.351139738149027,0
